frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,tcp.flags,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.analysis.lost_segment
"2446","Feb 24, 2015 17:51:10.613555000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2177",,,
"2447","Feb 24, 2015 17:51:10.613626000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2177","502",,,
"2448","Feb 24, 2015 17:51:10.613901000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2177","502",,,
"2449","Feb 24, 2015 17:51:10.614299000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2172","502",,,
"2450","Feb 24, 2015 17:51:10.614410000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","2177",,,
"2451","Feb 24, 2015 17:51:10.614417000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2172",,,
"2452","Feb 24, 2015 17:51:10.614590000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2172",,,
"2453","Feb 24, 2015 17:51:10.614730000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2178","502",,,
"2454","Feb 24, 2015 17:51:10.614789000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2172","502",,,
"2455","Feb 24, 2015 17:51:10.614842000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2178",,,
"2456","Feb 24, 2015 17:51:10.615345000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2173","502",,,
"2457","Feb 24, 2015 17:51:10.615413000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2178","502",,,
"2458","Feb 24, 2015 17:51:10.615467000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2173",,,
"2459","Feb 24, 2015 17:51:10.615637000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2173",,,
"2460","Feb 24, 2015 17:51:10.615731000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2173","502",,,
"2461","Feb 24, 2015 17:51:10.616094000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2178","502",,,
"2462","Feb 24, 2015 17:51:10.616392000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2179","502",,,
"2463","Feb 24, 2015 17:51:10.616482000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2179",,,
"2464","Feb 24, 2015 17:51:10.616599000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","2178",,,
"2465","Feb 24, 2015 17:51:10.616673000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2179","502",,,
"2466","Feb 24, 2015 17:51:10.616989000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2179","502",,,
"2467","Feb 24, 2015 17:51:10.617210000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2174","502",,,
"2468","Feb 24, 2015 17:51:10.617324000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2174",,,
"2469","Feb 24, 2015 17:51:10.617494000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2174",,,
"2470","Feb 24, 2015 17:51:10.617508000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","2179",,,
"2471","Feb 24, 2015 17:51:10.617554000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2174","502",,,
"2472","Feb 24, 2015 17:51:10.617976000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2175","502",,,
"2473","Feb 24, 2015 17:51:10.618135000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2175",,,
"2474","Feb 24, 2015 17:51:10.618338000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2175",,,
"2475","Feb 24, 2015 17:51:10.618399000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2175","502",,,
"2476","Feb 24, 2015 17:51:10.618750000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2176","502",,,
"2477","Feb 24, 2015 17:51:10.618861000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2176",,,
"2478","Feb 24, 2015 17:51:10.619029000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2176",,,
"2479","Feb 24, 2015 17:51:10.619102000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2176","502",,,
"2480","Feb 24, 2015 17:51:10.619392000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2180","502",,,
"2481","Feb 24, 2015 17:51:10.619481000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2180",,,
"2482","Feb 24, 2015 17:51:10.619549000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2180","502",,,
"2483","Feb 24, 2015 17:51:10.619824000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2180","502",,,
"2484","Feb 24, 2015 17:51:10.620179000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2177","502",,,
"2485","Feb 24, 2015 17:51:10.620292000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2177",,,
"2486","Feb 24, 2015 17:51:10.620334000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","2180",,,
"2487","Feb 24, 2015 17:51:10.620465000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2177",,,
"2488","Feb 24, 2015 17:51:10.620539000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2177","502",,,
"2489","Feb 24, 2015 17:51:10.620924000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2178","502",,,
"2490","Feb 24, 2015 17:51:10.621035000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2178",,,
"2491","Feb 24, 2015 17:51:10.621197000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2178",,,
"2492","Feb 24, 2015 17:51:10.621259000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2178","502",,,
"2493","Feb 24, 2015 17:51:10.621619000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2181","502",,,
"2494","Feb 24, 2015 17:51:10.621708000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2181",,,
"2495","Feb 24, 2015 17:51:10.621974000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2179","502",,,
"2496","Feb 24, 2015 17:51:10.622042000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2181","502",,,
"2497","Feb 24, 2015 17:51:10.622096000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2179",,,
"2498","Feb 24, 2015 17:51:10.622256000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2179",,,
"2499","Feb 24, 2015 17:51:10.622345000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2179","502",,,
"2500","Feb 24, 2015 17:51:10.622726000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2181","502",,,
"2501","Feb 24, 2015 17:51:10.623115000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2180","502",,,
"2502","Feb 24, 2015 17:51:10.623223000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2180",,,
"2503","Feb 24, 2015 17:51:10.623248000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","2181",,,
"2504","Feb 24, 2015 17:51:10.623375000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2180",,,
"2505","Feb 24, 2015 17:51:10.623435000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2180","502",,,
"2506","Feb 24, 2015 17:51:10.623854000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2181","502",,,
"2507","Feb 24, 2015 17:51:10.623958000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2181",,,
"2508","Feb 24, 2015 17:51:10.624124000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2181",,,
"2509","Feb 24, 2015 17:51:10.624407000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2181","502",,,
"2510","Feb 24, 2015 17:51:20.588465000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2182","502",,,
"2511","Feb 24, 2015 17:51:20.588637000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2182",,,
"2512","Feb 24, 2015 17:51:20.588786000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2182","502",,,
"2513","Feb 24, 2015 17:51:20.589406000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2182","502",,,
"2514","Feb 24, 2015 17:51:20.589974000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2183","502",,,
"2515","Feb 24, 2015 17:51:20.590143000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2183",,,
"2516","Feb 24, 2015 17:51:20.590250000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","71","0x00000018","502","2182",,,
"2517","Feb 24, 2015 17:51:20.590315000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2183","502",,,
"2518","Feb 24, 2015 17:51:20.590869000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2183","502",,,
"2519","Feb 24, 2015 17:51:20.591440000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","2184","502",,,
"2520","Feb 24, 2015 17:51:20.591614000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","2184",,,
"2521","Feb 24, 2015 17:51:20.591738000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","71","0x00000018","502","2183",,,
"2522","Feb 24, 2015 17:51:20.591745000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2184","502",,,
"2523","Feb 24, 2015 17:51:20.592267000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","2184","502",,,
"2524","Feb 24, 2015 17:51:20.592833000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","2185","502",,,
"2525","Feb 24, 2015 17:51:20.593001000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","2185",,,
"2526","Feb 24, 2015 17:51:20.593133000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2185","502",,,
"2527","Feb 24, 2015 17:51:20.593146000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","71","0x00000018","502","2184",,,
"2528","Feb 24, 2015 17:51:20.593682000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","2185","502",,,
"2529","Feb 24, 2015 17:51:20.594222000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2186","502",,,
"2530","Feb 24, 2015 17:51:20.594409000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2186",,,
"2531","Feb 24, 2015 17:51:20.594538000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","71","0x00000018","502","2185",,,
"2532","Feb 24, 2015 17:51:20.594546000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2186","502",,,
"2533","Feb 24, 2015 17:51:20.595049000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2186","502",,,
"2534","Feb 24, 2015 17:51:20.595636000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2182","502",,,
"2535","Feb 24, 2015 17:51:20.595812000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2182",,,
"2536","Feb 24, 2015 17:51:20.595926000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","71","0x00000018","502","2186",,,
"2537","Feb 24, 2015 17:51:20.596079000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2182",,,
"2538","Feb 24, 2015 17:51:20.596168000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2182","502",,,
"2539","Feb 24, 2015 17:51:20.596870000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2187","502",,,
"2540","Feb 24, 2015 17:51:20.597004000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2187",,,
"2541","Feb 24, 2015 17:51:20.597125000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2187","502",,,
"2542","Feb 24, 2015 17:51:20.597613000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2187","502",,,
"2543","Feb 24, 2015 17:51:20.598209000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2183","502",,,
"2544","Feb 24, 2015 17:51:20.598401000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2183",,,
"2545","Feb 24, 2015 17:51:20.598407000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","2187",,,
"2546","Feb 24, 2015 17:51:20.598668000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2183",,,
"2547","Feb 24, 2015 17:51:20.598768000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2183","502",,,
"2548","Feb 24, 2015 17:51:20.599426000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2188","502",,,
"2549","Feb 24, 2015 17:51:20.599602000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2188",,,
"2550","Feb 24, 2015 17:51:20.599714000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2188","502",,,
"2551","Feb 24, 2015 17:51:20.600204000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2188","502",,,
"2552","Feb 24, 2015 17:51:20.600838000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2184","502",,,
"2553","Feb 24, 2015 17:51:20.601005000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","2188",,,
"2554","Feb 24, 2015 17:51:20.601014000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2184",,,
"2555","Feb 24, 2015 17:51:20.601285000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2184",,,
"2556","Feb 24, 2015 17:51:20.601409000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2184","502",,,
"2557","Feb 24, 2015 17:51:20.602006000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","2189","502",,,
"2558","Feb 24, 2015 17:51:20.602138000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","2189",,,
"2559","Feb 24, 2015 17:51:20.602281000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2189","502",,,
"2560","Feb 24, 2015 17:51:20.603204000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","2189","502",,,
"2561","Feb 24, 2015 17:51:20.603832000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2185","502",,,
"2562","Feb 24, 2015 17:51:20.604003000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2185",,,
"2563","Feb 24, 2015 17:51:20.604026000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","2189",,,
"2564","Feb 24, 2015 17:51:20.604279000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2185",,,
"2565","Feb 24, 2015 17:51:20.604401000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2185","502",,,
"2566","Feb 24, 2015 17:51:20.605014000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","2190","502",,,
"2567","Feb 24, 2015 17:51:20.605147000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","2190",,,
"2568","Feb 24, 2015 17:51:20.605255000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2190","502",,,
"2569","Feb 24, 2015 17:51:20.605727000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","2190","502",,,
"2570","Feb 24, 2015 17:51:20.606303000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2186","502",,,
"2571","Feb 24, 2015 17:51:20.606491000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2186",,,
"2572","Feb 24, 2015 17:51:20.606529000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","2190",,,
"2573","Feb 24, 2015 17:51:20.606760000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2186",,,
"2574","Feb 24, 2015 17:51:20.606859000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2186","502",,,
"2575","Feb 24, 2015 17:51:20.607547000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2191","502",,,
"2576","Feb 24, 2015 17:51:20.607679000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2191",,,
"2577","Feb 24, 2015 17:51:20.607792000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2191","502",,,
"2578","Feb 24, 2015 17:51:20.608255000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2191","502",,,
"2579","Feb 24, 2015 17:51:20.608935000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2192","502",,,
"2580","Feb 24, 2015 17:51:20.609048000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","2191",,,
"2581","Feb 24, 2015 17:51:20.609108000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2192",,,
"2582","Feb 24, 2015 17:51:20.609245000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2192","502",,,
"2583","Feb 24, 2015 17:51:20.609724000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2192","502",,,
"2584","Feb 24, 2015 17:51:20.610105000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2187","502",,,
"2585","Feb 24, 2015 17:51:20.610281000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2187",,,
"2586","Feb 24, 2015 17:51:20.610580000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2187",,,
"2587","Feb 24, 2015 17:51:20.610656000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","71","0x00000018","502","2192",,,
"2588","Feb 24, 2015 17:51:20.610679000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2187","502",,,
"2589","Feb 24, 2015 17:51:20.611277000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2193","502",,,
"2590","Feb 24, 2015 17:51:20.611432000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2193",,,
"2591","Feb 24, 2015 17:51:20.611544000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2193","502",,,
"2592","Feb 24, 2015 17:51:20.611998000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2193","502",,,
"2593","Feb 24, 2015 17:51:20.612606000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2188","502",,,
"2594","Feb 24, 2015 17:51:20.612783000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2188",,,
"2595","Feb 24, 2015 17:51:20.612804000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","2193",,,
"2596","Feb 24, 2015 17:51:20.613068000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2188",,,
"2597","Feb 24, 2015 17:51:20.613190000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2188","502",,,
