frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,tcp.flags,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.analysis.lost_segment
"1127","Feb 24, 2015 18:19:20.665878000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1480","502",,,
"1128","Feb 24, 2015 18:19:20.666108000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","1480","502",,,
"1129","Feb 24, 2015 18:19:20.666288000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","1475","502",,,
"1130","Feb 24, 2015 18:19:20.666417000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","1475",,,
"1131","Feb 24, 2015 18:19:20.666560000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","1480",,,
"1132","Feb 24, 2015 18:19:20.666678000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","1475",,,
"1133","Feb 24, 2015 18:19:20.666960000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","1477","502",,,
"1134","Feb 24, 2015 18:19:20.667009000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1475","502",,,
"1135","Feb 24, 2015 18:19:20.667098000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","1477",,,
"1136","Feb 24, 2015 18:19:20.667295000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","1477",,,
"1137","Feb 24, 2015 18:19:20.667352000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1477","502",,,
"1138","Feb 24, 2015 18:19:20.667788000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","1478","502",,,
"1139","Feb 24, 2015 18:19:20.667932000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","1478",,,
"1140","Feb 24, 2015 18:19:20.668098000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","1478",,,
"1141","Feb 24, 2015 18:19:20.668161000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1478","502",,,
"1142","Feb 24, 2015 18:19:20.668368000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1479","502",,,
"1143","Feb 24, 2015 18:19:20.668471000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1479",,,
"1144","Feb 24, 2015 18:19:20.668619000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1479",,,
"1145","Feb 24, 2015 18:19:20.668670000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1479","502",,,
"1146","Feb 24, 2015 18:19:20.668944000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","1481","502",,,
"1147","Feb 24, 2015 18:19:20.669025000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","1481",,,
"1148","Feb 24, 2015 18:19:20.669230000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","1480","502",,,
"1149","Feb 24, 2015 18:19:20.669284000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1481","502",,,
"1150","Feb 24, 2015 18:19:20.669348000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","1480",,,
"1151","Feb 24, 2015 18:19:20.669492000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","1480",,,
"1152","Feb 24, 2015 18:19:20.669539000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1480","502",,,
"1153","Feb 24, 2015 18:19:20.669882000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","1481","502",,,
"1154","Feb 24, 2015 18:19:20.670136000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","1476","502",,,
"1155","Feb 24, 2015 18:19:20.670248000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","1476",,,
"1156","Feb 24, 2015 18:19:20.670302000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","1481",,,
"1157","Feb 24, 2015 18:19:20.670465000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","1476",,,
"1158","Feb 24, 2015 18:19:20.670516000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1476","502",,,
"1159","Feb 24, 2015 18:19:20.670702000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1481","502",,,
"1160","Feb 24, 2015 18:19:20.670790000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1481",,,
"1161","Feb 24, 2015 18:19:20.670913000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1481",,,
"1162","Feb 24, 2015 18:19:20.671146000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1481","502",,,
"1163","Feb 24, 2015 18:19:23.364195000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","1482","502",,,
"1164","Feb 24, 2015 18:19:23.364317000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","1482",,,
"1165","Feb 24, 2015 18:19:23.364451000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1482","502",,,
"1166","Feb 24, 2015 18:19:23.364678000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","1482","502",,,
"1167","Feb 24, 2015 18:19:23.365177000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","66","0x00000018","502","1482",,,
"1168","Feb 24, 2015 18:19:23.365516000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1482","502",,,
"1169","Feb 24, 2015 18:19:23.365599000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1482",,,
"1170","Feb 24, 2015 18:19:23.365716000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1482",,,
"1171","Feb 24, 2015 18:19:23.365758000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1482","502",,,
"1172","Feb 24, 2015 18:19:24.808206000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","171","0x00000018","1630","4444",,,
"1173","Feb 24, 2015 18:19:24.819639000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","128","0x00000018","4444","1630",,,
"1174","Feb 24, 2015 18:19:25.038667000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","54","0x00000010","1630","4444",,,
"1175","Feb 24, 2015 18:19:25.038792000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","208","0x00000018","4444","1630",,,
"1176","Feb 24, 2015 18:19:25.211298000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","267","0x00000018","1630","4444",,,
"1177","Feb 24, 2015 18:19:25.225716000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","128","0x00000018","4444","1630",,,
"1178","Feb 24, 2015 18:19:25.366665000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","54","0x00000010","1630","4444",,,
"1179","Feb 24, 2015 18:19:25.366803000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","208","0x00000018","4444","1630",,,
"1180","Feb 24, 2015 18:19:25.584661000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","54","0x00000010","1630","4444",,,
"1181","Feb 24, 2015 18:19:25.646708000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1182","Feb 24, 2015 18:19:25.646809000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1183","Feb 24, 2015 18:19:25.646893000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1184","Feb 24, 2015 18:19:25.646973000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1185","Feb 24, 2015 18:19:25.647047000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1186","Feb 24, 2015 18:19:25.647054000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1187","Feb 24, 2015 18:19:25.647176000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1188","Feb 24, 2015 18:19:25.647342000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1189","Feb 24, 2015 18:19:25.647427000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1190","Feb 24, 2015 18:19:25.647531000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1191","Feb 24, 2015 18:19:25.647533000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1192","Feb 24, 2015 18:19:25.647636000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1193","Feb 24, 2015 18:19:25.647718000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1194","Feb 24, 2015 18:19:25.647734000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1195","Feb 24, 2015 18:19:25.647840000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1196","Feb 24, 2015 18:19:25.647921000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1197","Feb 24, 2015 18:19:25.647932000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1198","Feb 24, 2015 18:19:25.648043000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1199","Feb 24, 2015 18:19:25.648049000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1200","Feb 24, 2015 18:19:25.648144000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1201","Feb 24, 2015 18:19:25.648225000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1202","Feb 24, 2015 18:19:25.648305000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1203","Feb 24, 2015 18:19:25.648385000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1204","Feb 24, 2015 18:19:25.648464000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1205","Feb 24, 2015 18:19:25.648547000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1206","Feb 24, 2015 18:19:25.648626000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1207","Feb 24, 2015 18:19:25.648642000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1208","Feb 24, 2015 18:19:25.648747000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1209","Feb 24, 2015 18:19:25.648748000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1210","Feb 24, 2015 18:19:25.648850000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1211","Feb 24, 2015 18:19:25.648931000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","702","0x00000018","1630","4444",,,
"1212","Feb 24, 2015 18:19:25.648940000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1213","Feb 24, 2015 18:19:25.649313000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1214","Feb 24, 2015 18:19:25.754334000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1215","Feb 24, 2015 18:19:25.754440000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1216","Feb 24, 2015 18:19:25.754548000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1217","Feb 24, 2015 18:19:25.754612000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1218","Feb 24, 2015 18:19:25.754708000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1219","Feb 24, 2015 18:19:25.754796000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1220","Feb 24, 2015 18:19:25.754807000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1221","Feb 24, 2015 18:19:25.754924000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1222","Feb 24, 2015 18:19:25.755011000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1223","Feb 24, 2015 18:19:25.755096000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1224","Feb 24, 2015 18:19:25.755182000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1225","Feb 24, 2015 18:19:25.755266000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1226","Feb 24, 2015 18:19:25.755464000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1227","Feb 24, 2015 18:19:25.755547000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1228","Feb 24, 2015 18:19:25.755551000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1229","Feb 24, 2015 18:19:25.755656000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1230","Feb 24, 2015 18:19:25.755661000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1231","Feb 24, 2015 18:19:25.755769000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1232","Feb 24, 2015 18:19:25.755855000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1233","Feb 24, 2015 18:19:25.755900000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1234","Feb 24, 2015 18:19:25.756004000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1235","Feb 24, 2015 18:19:25.756091000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1236","Feb 24, 2015 18:19:25.756107000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1237","Feb 24, 2015 18:19:25.756218000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1238","Feb 24, 2015 18:19:25.756305000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1239","Feb 24, 2015 18:19:25.756382000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1240","Feb 24, 2015 18:19:25.756389000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1241","Feb 24, 2015 18:19:25.756541000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1242","Feb 24, 2015 18:19:25.756732000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1243","Feb 24, 2015 18:19:25.756751000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1244","Feb 24, 2015 18:19:25.756864000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1245","Feb 24, 2015 18:19:25.756952000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","702","0x00000018","1630","4444",,,
"1246","Feb 24, 2015 18:19:25.756963000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1247","Feb 24, 2015 18:19:25.757650000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1248","Feb 24, 2015 18:19:25.856228000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1249","Feb 24, 2015 18:19:25.856344000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1250","Feb 24, 2015 18:19:25.856434000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1251","Feb 24, 2015 18:19:25.856488000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1252","Feb 24, 2015 18:19:25.856603000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1253","Feb 24, 2015 18:19:25.856691000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1514","0x00000010","1630","4444",,,
"1254","Feb 24, 2015 18:19:25.856777000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","1307","0x00000018","1630","4444",,,
"1255","Feb 24, 2015 18:19:25.857084000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","54","0x00000010","4444","1630",,,
"1256","Feb 24, 2015 18:19:25.866693000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","128","0x00000018","4444","1630",,,
"1257","Feb 24, 2015 18:19:26.022680000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","54","0x00000010","1630","4444",,,
"1258","Feb 24, 2015 18:19:26.022808000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","224","0x00000018","4444","1630",,,
"1259","Feb 24, 2015 18:19:26.241671000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","54","0x00000010","1630","4444",,,
"1260","Feb 24, 2015 18:19:26.248666000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","171","0x00000018","1630","4444",,,
"1261","Feb 24, 2015 18:19:26.256771000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","128","0x00000018","4444","1630",,,
"1262","Feb 24, 2015 18:19:26.460661000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","54","0x00000010","1630","4444",,,
"1263","Feb 24, 2015 18:19:26.460803000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","224","0x00000018","4444","1630",,,
"1264","Feb 24, 2015 18:19:26.678704000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","54","0x00000010","1630","4444",,,
"1265","Feb 24, 2015 18:19:30.632647000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","1483","502",,,
"1266","Feb 24, 2015 18:19:30.632854000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","1483",,,
"1267","Feb 24, 2015 18:19:30.632977000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1483","502",,,
"1268","Feb 24, 2015 18:19:30.633547000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","1483","502",,,
"1269","Feb 24, 2015 18:19:30.634145000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","1484","502",,,
"1270","Feb 24, 2015 18:19:30.634315000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","1484",,,
"1271","Feb 24, 2015 18:19:30.634393000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","71","0x00000018","502","1483",,,
"1272","Feb 24, 2015 18:19:30.634490000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1484","502",,,
"1273","Feb 24, 2015 18:19:30.635078000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","1484","502",,,
"1274","Feb 24, 2015 18:19:30.635631000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","1485","502",,,
"1275","Feb 24, 2015 18:19:30.635811000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","1485",,,
"1276","Feb 24, 2015 18:19:30.635930000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","71","0x00000018","502","1484",,,
"1277","Feb 24, 2015 18:19:30.635978000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1485","502",,,
